                ,pos_z
         17.2291,        -17.5696
         17.2301,        -17.5714
         17.2311,        -17.5732
         17.2321,        -17.5749
         17.2331,        -17.5767
         17.2341,        -17.5785
         17.2351,        -17.5803
         17.2361,        -17.5821
         17.2371,        -17.5838
         17.2381,        -17.5856
         17.2391,        -17.5874
         17.2401,        -17.5892
         17.2411,         -17.591
         17.2421,        -17.5927
         17.2431,        -17.5945
         17.2441,        -17.5963
         17.2451,        -17.5981
         17.2461,        -17.5998
         17.2471,        -17.6016
         17.2481,        -17.6034
         17.2491,        -17.6052
         17.2501,         -17.607
         17.2511,        -17.6087
         17.2521,        -17.6105
         17.2531,        -17.6123
         17.2541,        -17.6141
         17.2551,        -17.6159
         17.2561,        -17.6176
         17.2571,        -17.6194
         17.2581,        -17.6212
         17.2591,         -17.623
         17.2601,        -17.6247
         17.2611,        -17.6265
         17.2621,        -17.6283
         17.2631,        -17.6301
         17.2641,        -17.6319
         17.2651,        -17.6336
         17.2661,        -17.6354
         17.2671,        -17.6372
         17.2681,         -17.639
         17.2691,        -17.6408
         17.2701,        -17.6425
         17.2711,        -17.6443
         17.2721,        -17.6461
         17.2731,        -17.6479
         17.2741,        -17.6497
         17.2751,        -17.6514
         17.2761,        -17.6532
         17.2771,         -17.655
         17.2781,        -17.6568
         17.2791,        -17.6586
         17.2801,        -17.6603
         17.2811,        -17.6621
         17.2821,        -17.6639
         17.2831,        -17.6657
         17.2841,        -17.6674
         17.2851,        -17.6692
         17.2861,         -17.671
         17.2871,        -17.6728
         17.2881,        -17.6746
         17.2891,        -17.6763
         17.2901,        -17.6781
         17.2911,        -17.6799
         17.2921,        -17.6817
         17.2931,        -17.6835
         17.2941,        -17.6852
         17.2951,         -17.687
         17.2961,        -17.6888
         17.2971,        -17.6906
         17.2981,        -17.6924
         17.2991,        -17.6941
         17.3001,        -17.6959
         17.3011,        -17.6977
         17.3021,        -17.6995
         17.3031,        -17.7012
         17.3041,         -17.703
         17.3051,        -17.7048
         17.3061,        -17.7066
         17.3071,        -17.7084
         17.3081,        -17.7101
         17.3091,        -17.7119
         17.3101,        -17.7137
         17.3111,        -17.7155
         17.3121,        -17.7173
         17.3131,         -17.719
         17.3141,        -17.7208
         17.3151,        -17.7226
         17.3161,        -17.7244
         17.3171,        -17.7261
         17.3181,        -17.7279
         17.3191,        -17.7297
         17.3201,        -17.7315
         17.3211,        -17.7333
         17.3221,         -17.735
         17.3231,        -17.7368
         17.3241,        -17.7386
         17.3251,        -17.7404
         17.3261,        -17.7422
         17.3271,        -17.7439
         17.3281,        -17.7457
         17.3291,        -17.7475
         17.3301,        -17.7493
         17.3311,         -17.751
         17.3321,        -17.7528
         17.3331,        -17.7546
         17.3341,        -17.7564
         17.3351,        -17.7582
         17.3361,        -17.7599
         17.3371,        -17.7617
         17.3381,        -17.7635
         17.3391,        -17.7653
         17.3401,        -17.7671
         17.3411,        -17.7688
         17.3421,        -17.7706
         17.3431,        -17.7724
         17.3441,        -17.7742
         17.3451,        -17.7759
         17.3461,        -17.7777
         17.3471,        -17.7795
         17.3481,        -17.7813
         17.3491,        -17.7831
         17.3501,        -17.7848
         17.3511,        -17.7866
         17.3521,        -17.7884
         17.3531,        -17.7902
         17.3541,         -17.792
         17.3551,        -17.7937
         17.3561,        -17.7955
         17.3571,        -17.7973
         17.3581,        -17.7991
         17.3591,        -17.8008
         17.3601,        -17.8026
         17.3611,        -17.8044
         17.3621,        -17.8062
         17.3631,         -17.808
         17.3641,        -17.8097
         17.3651,        -17.8115
         17.3661,        -17.8133
         17.3671,        -17.8151
         17.3681,        -17.8169
         17.3691,        -17.8186
         17.3701,        -17.8204
         17.3711,        -17.8222
         17.3721,         -17.824
         17.3731,        -17.8257
         17.3741,        -17.8275
         17.3751,        -17.8293
         17.3761,        -17.8311
         17.3771,        -17.8329
         17.3781,        -17.8346
         17.3791,        -17.8364
         17.3801,        -17.8382
         17.3811,          -17.84
         17.3821,        -17.8418
         17.3831,        -17.8435
         17.3841,        -17.8453
         17.3851,        -17.8471
         17.3861,        -17.8489
         17.3871,        -17.8507
         17.3881,        -17.8524
         17.3891,        -17.8542
         17.3901,         -17.856
         17.3911,        -17.8578
         17.3921,        -17.8596
         17.3931,        -17.8613
         17.3941,        -17.8631
         17.3951,        -17.8649
         17.3961,        -17.8667
         17.3971,        -17.8684
         17.3981,        -17.8702
         17.3991,         -17.872
         17.4001,        -17.8738
         17.4011,        -17.8756
         17.4021,        -17.8773
         17.4031,        -17.8791
         17.4041,        -17.8809
         17.4051,        -17.8827
         17.4061,        -17.8845
         17.4071,        -17.8862
         17.4081,         -17.888
         17.4091,        -17.8898
         17.4101,        -17.8916
         17.4111,        -17.8933
         17.4121,        -17.8951
         17.4131,        -17.8969
         17.4141,        -17.8987
         17.4151,        -17.9005
         17.4161,        -17.9022
         17.4171,         -17.904
         17.4181,        -17.9058
         17.4191,        -17.9076
         17.4201,        -17.9093
         17.4211,        -17.9111
         17.4221,        -17.9129
         17.4231,        -17.9147
         17.4241,        -17.9165
         17.4251,        -17.9182
         17.4261,          -17.92
         17.4271,        -17.9218
         17.4281,        -17.9236
         17.4291,        -17.9253
         17.4301,        -17.9271
         17.4311,        -17.9289
         17.4321,        -17.9307
         17.4331,        -17.9325
         17.4341,        -17.9342
         17.4351,         -17.936
         17.4361,        -17.9378
         17.4371,        -17.9396
         17.4381,        -17.9414
         17.4391,        -17.9431
         17.4401,        -17.9449
         17.4411,        -17.9467
         17.4421,        -17.9485
         17.4431,        -17.9502
         17.4441,         -17.952
         17.4451,        -17.9538
         17.4461,        -17.9556
         17.4471,        -17.9574
         17.4481,        -17.9591
         17.4491,        -17.9609
         17.4501,        -17.9627
         17.4511,        -17.9645
         17.4521,        -17.9663
         17.4531,         -17.968
         17.4541,        -17.9698
         17.4551,        -17.9716
         17.4561,        -17.9734
         17.4571,        -17.9751
         17.4581,        -17.9769
         17.4591,        -17.9787
         17.4601,        -17.9805
         17.4611,        -17.9823
         17.4621,         -17.984
         17.4631,        -17.9858
         17.4641,        -17.9876
         17.4651,        -17.9894
         17.4661,        -17.9912
         17.4671,        -17.9929
         17.4681,        -17.9947
         17.4691,        -17.9965
         17.4701,        -17.9983
         17.4711,        -18.0001
         17.4721,        -18.0018
         17.4731,        -18.0036
         17.4741,        -18.0054
         17.4751,        -18.0072
         17.4761,         -18.009
         17.4771,        -18.0107
         17.4781,        -18.0125
         17.4791,        -18.0143
         17.4801,        -18.0161
         17.4811,        -18.0179
         17.4821,        -18.0196
         17.4831,        -18.0214
         17.4841,        -18.0232
         17.4851,         -18.025
         17.4861,        -18.0268
         17.4871,        -18.0285
         17.4881,        -18.0303
         17.4891,        -18.0321
         17.4901,        -18.0339
         17.4911,        -18.0357
         17.4921,        -18.0374
         17.4931,        -18.0392
         17.4941,         -18.041
         17.4951,        -18.0428
         17.4961,        -18.0445
         17.4971,        -18.0463
         17.4981,        -18.0481
         17.4991,        -18.0499
         17.5001,        -18.0517
         17.5011,        -18.0534
         17.5021,        -18.0552
         17.5031,         -18.057
         17.5041,        -18.0588
         17.5051,        -18.0606
         17.5061,        -18.0623
         17.5071,        -18.0641
         17.5081,        -18.0659
         17.5091,        -18.0677
         17.5101,        -18.0694
         17.5111,        -18.0712
         17.5121,         -18.073
         17.5131,        -18.0748
         17.5141,        -18.0766
         17.5151,        -18.0783
         17.5161,        -18.0801
         17.5171,        -18.0819
         17.5181,        -18.0837
         17.5191,        -18.0855
         17.5201,        -18.0872
         17.5211,         -18.089
         17.5221,        -18.0908
         17.5231,        -18.0926
         17.5241,        -18.0943
         17.5251,        -18.0961
         17.5261,        -18.0979
         17.5271,        -18.0997
         17.5281,        -18.1015
         17.5291,        -18.1032
         17.5301,         -18.105
         17.5311,        -18.1068
         17.5321,        -18.1086
         17.5331,        -18.1103
         17.5341,        -18.1121
         17.5351,        -18.1139
         17.5361,        -18.1157
         17.5371,        -18.1175
         17.5381,        -18.1192
         17.5391,         -18.121
         17.5401,        -18.1228
         17.5411,        -18.1246
         17.5421,        -18.1264
         17.5431,        -18.1281
         17.5441,        -18.1299
         17.5451,        -18.1317
         17.5461,        -18.1335
         17.5471,        -18.1352
         17.5481,         -18.137
         17.5491,        -18.1388
         17.5501,        -18.1406
         17.5511,        -18.1424
         17.5521,        -18.1441
         17.5531,        -18.1459
         17.5541,        -18.1477
         17.5551,        -18.1495
         17.5561,        -18.1512
         17.5571,         -18.153
         17.5581,        -18.1548
         17.5591,        -18.1566
         17.5601,        -18.1584
         17.5611,        -18.1601
         17.5621,        -18.1619
         17.5631,        -18.1637
         17.5641,        -18.1655
         17.5651,        -18.1672
         17.5661,         -18.169
         17.5671,        -18.1708
         17.5681,        -18.1726
         17.5691,        -18.1744
         17.5701,        -18.1761
         17.5711,        -18.1779
         17.5721,        -18.1797
         17.5731,        -18.1815
         17.5741,        -18.1832
         17.5751,         -18.185
         17.5761,        -18.1868
         17.5771,        -18.1886
         17.5781,        -18.1904
         17.5791,        -18.1921
         17.5801,        -18.1939
         17.5811,        -18.1957
         17.5821,        -18.1975
         17.5831,        -18.1993
         17.5841,         -18.201
         17.5851,        -18.2028
         17.5861,        -18.2046
         17.5871,        -18.2064
         17.5881,        -18.2082
         17.5891,        -18.2099
         17.5901,        -18.2117
         17.5911,        -18.2135
         17.5921,        -18.2153
         17.5931,        -18.2171
         17.5941,        -18.2188
         17.5951,        -18.2206
         17.5961,        -18.2224
         17.5971,        -18.2242
         17.5981,        -18.2259
         17.5991,        -18.2277
         17.6001,        -18.2295
         17.6011,        -18.2313
         17.6021,        -18.2331
         17.6031,        -18.2348
         17.6041,        -18.2366
         17.6051,        -18.2384
         17.6061,        -18.2402
         17.6071,         -18.242
         17.6081,        -18.2437
         17.6091,        -18.2455
         17.6101,        -18.2473
         17.6111,        -18.2491
         17.6121,        -18.2508
         17.6131,        -18.2526
         17.6141,        -18.2544
         17.6151,        -18.2562
         17.6161,         -18.258
         17.6171,        -18.2597
         17.6181,        -18.2615
         17.6191,        -18.2633
         17.6201,        -18.2651
         17.6211,        -18.2669
         17.6221,        -18.2686
         17.6231,        -18.2704
         17.6241,        -18.2722
         17.6251,         -18.274
         17.6261,        -18.2757
         17.6271,        -18.2775
         17.6281,        -18.2793
         17.6291,        -18.2811
         17.6301,        -18.2829
         17.6311,        -18.2846
         17.6321,        -18.2864
         17.6331,        -18.2882
         17.6341,          -18.29
         17.6351,        -18.2918
         17.6361,        -18.2935
         17.6371,        -18.2953
         17.6381,        -18.2971
         17.6391,        -18.2989
         17.6401,        -18.3006
         17.6411,        -18.3024
         17.6421,        -18.3042
         17.6431,         -18.306
         17.6441,        -18.3078
         17.6451,        -18.3095
         17.6461,        -18.3113
         17.6471,        -18.3131
         17.6481,        -18.3149
         17.6491,        -18.3166
         17.6501,        -18.3184
         17.6511,        -18.3202
         17.6521,         -18.322
         17.6531,        -18.3238
         17.6541,        -18.3255
         17.6551,        -18.3273
         17.6561,        -18.3291
         17.6571,        -18.3309
         17.6581,        -18.3327
         17.6591,        -18.3344
         17.6601,        -18.3362
         17.6611,         -18.338
         17.6621,        -18.3398
         17.6631,        -18.3416
         17.6641,        -18.3433
         17.6651,        -18.3451
         17.6661,        -18.3469
         17.6671,        -18.3487
         17.6681,        -18.3504
         17.6691,        -18.3522
         17.6701,         -18.354
         17.6711,        -18.3558
         17.6721,        -18.3576
         17.6731,        -18.3593
         17.6741,        -18.3611
         17.6751,        -18.3629
         17.6761,        -18.3647
         17.6771,        -18.3665
         17.6781,        -18.3682
         17.6791,          -18.37
         17.6801,        -18.3718
         17.6811,        -18.3736
         17.6821,        -18.3754
         17.6831,        -18.3771
         17.6841,        -18.3789
         17.6851,        -18.3807
         17.6861,        -18.3825
         17.6871,        -18.3842
         17.6881,         -18.386
         17.6891,        -18.3878
         17.6901,        -18.3896
         17.6911,        -18.3914
         17.6921,        -18.3931
         17.6931,        -18.3949
         17.6941,        -18.3967
         17.6951,        -18.3985
         17.6961,        -18.4003
         17.6971,         -18.402
         17.6981,        -18.4038
         17.6991,        -18.4056
         17.7001,        -18.4074
         17.7011,        -18.4091
         17.7021,        -18.4109
         17.7031,        -18.4127
         17.7041,        -18.4145
         17.7051,        -18.4163
         17.7061,         -18.418
         17.7071,        -18.4198
         17.7081,        -18.4216
         17.7091,        -18.4234
         17.7101,        -18.4251
         17.7111,        -18.4269
         17.7121,        -18.4287
         17.7131,        -18.4305
         17.7141,        -18.4323
         17.7151,         -18.434
         17.7161,        -18.4358
         17.7171,        -18.4376
         17.7181,        -18.4394
         17.7191,        -18.4412
         17.7201,        -18.4429
         17.7211,        -18.4447
         17.7221,        -18.4465
         17.7231,        -18.4483
         17.7241,          -18.45
         17.7251,        -18.4518
         17.7261,        -18.4536
         17.7271,        -18.4554
         17.7281,        -18.4572
         17.7291,        -18.4589
         17.7301,        -18.4607
         17.7311,        -18.4625
         17.7321,        -18.4643
         17.7331,         -18.466
         17.7341,        -18.4678
         17.7351,        -18.4696
         17.7361,        -18.4714
         17.7371,        -18.4732
         17.7381,        -18.4749
         17.7391,        -18.4767
         17.7401,        -18.4785
         17.7411,        -18.4803
         17.7421,         -18.482
         17.7431,        -18.4838
         17.7441,        -18.4856
         17.7451,        -18.4874
         17.7461,        -18.4891
         17.7471,        -18.4909
         17.7481,        -18.4927
         17.7491,        -18.4945
         17.7501,        -18.4963
         17.7511,         -18.498
         17.7521,        -18.4998
         17.7531,        -18.5016
         17.7541,        -18.5034
         17.7551,        -18.5051
         17.7561,        -18.5069
         17.7571,        -18.5087
         17.7581,        -18.5105
         17.7591,        -18.5123
         17.7601,         -18.514
         17.7611,        -18.5158
         17.7621,        -18.5176
         17.7631,        -18.5194
         17.7641,        -18.5211
         17.7651,        -18.5229
         17.7661,        -18.5247
         17.7671,        -18.5265
         17.7681,        -18.5283
         17.7691,          -18.53
         17.7701,        -18.5318
         17.7711,        -18.5336
         17.7721,        -18.5354
         17.7731,        -18.5372
         17.7741,        -18.5389
         17.7751,        -18.5407
         17.7761,        -18.5425
         17.7771,        -18.5443
         17.7781,         -18.546
         17.7791,        -18.5478
         17.7801,        -18.5496
         17.7811,        -18.5514
         17.7821,        -18.5532
         17.7831,        -18.5549
         17.7841,        -18.5567
         17.7851,        -18.5585
         17.7861,        -18.5603
         17.7871,        -18.5621
         17.7881,        -18.5638
         17.7891,        -18.5656
         17.7901,        -18.5674
         17.7911,        -18.5692
         17.7921,        -18.5709
         17.7931,        -18.5727
         17.7941,        -18.5745
         17.7951,        -18.5763
         17.7961,        -18.5781
         17.7971,        -18.5798
         17.7981,        -18.5816
         17.7991,        -18.5834
         17.8001,        -18.5852
         17.8011,         -18.587
         17.8021,        -18.5887
         17.8031,        -18.5905
         17.8041,        -18.5923
         17.8051,        -18.5941
         17.8061,        -18.5959
         17.8071,        -18.5976
         17.8081,        -18.5994
         17.8091,        -18.6012
         17.8101,         -18.603
         17.8111,        -18.6047
         17.8121,        -18.6065
         17.8131,        -18.6083
         17.8141,        -18.6101
         17.8151,        -18.6119
         17.8161,        -18.6136
         17.8171,        -18.6154
         17.8181,        -18.6172
         17.8191,         -18.619
         17.8201,        -18.6208
         17.8211,        -18.6225
         17.8221,        -18.6243
         17.8231,        -18.6261
         17.8241,        -18.6279
         17.8251,        -18.6296
         17.8261,        -18.6314
         17.8271,        -18.6332
         17.8281,         -18.635
         17.8291,        -18.6368
         17.8301,        -18.6385
         17.8311,        -18.6403
         17.8321,        -18.6421
         17.8331,        -18.6439
         17.8341,        -18.6457
         17.8351,        -18.6474
         17.8361,        -18.6492
         17.8371,         -18.651
         17.8381,        -18.6528
         17.8391,        -18.6545
         17.8401,        -18.6563
         17.8411,        -18.6581
         17.8421,        -18.6599
         17.8431,        -18.6617
         17.8441,        -18.6634
         17.8451,        -18.6652
         17.8461,         -18.667
         17.8471,        -18.6688
         17.8481,        -18.6706
         17.8491,        -18.6723
         17.8501,        -18.6741
         17.8511,        -18.6759
         17.8521,        -18.6777
         17.8531,        -18.6795
         17.8541,        -18.6812
         17.8551,         -18.683
         17.8561,        -18.6848
         17.8571,        -18.6866
         17.8581,        -18.6883
         17.8591,        -18.6901
         17.8601,        -18.6919
         17.8611,        -18.6937
         17.8621,        -18.6955
         17.8631,        -18.6972
         17.8641,         -18.699
         17.8651,        -18.7008
         17.8661,        -18.7026
         17.8671,        -18.7044
         17.8681,        -18.7061
         17.8691,        -18.7079
         17.8701,        -18.7097
         17.8711,        -18.7115
         17.8721,        -18.7133
         17.8731,         -18.715
         17.8741,        -18.7168
         17.8751,        -18.7186
         17.8761,        -18.7204
         17.8771,        -18.7222
         17.8781,        -18.7239
         17.8791,        -18.7257
         17.8801,        -18.7275
         17.8811,        -18.7293
         17.8821,        -18.7311
         17.8831,        -18.7328
         17.8841,        -18.7346
         17.8851,        -18.7364
         17.8861,        -18.7382
         17.8871,          -18.74
         17.8881,        -18.7417
         17.8891,        -18.7435
         17.8901,        -18.7453
         17.8911,        -18.7471
         17.8921,        -18.7488
         17.8931,        -18.7506
         17.8941,        -18.7524
         17.8951,        -18.7542
         17.8961,         -18.756
         17.8971,        -18.7577
         17.8981,        -18.7595
         17.8991,        -18.7613
         17.9001,        -18.7631
         17.9011,        -18.7649
         17.9021,        -18.7666
         17.9031,        -18.7684
         17.9041,        -18.7702
         17.9051,         -18.772
         17.9061,        -18.7738
         17.9071,        -18.7755
         17.9081,        -18.7773
         17.9091,        -18.7791
         17.9101,        -18.7809
         17.9111,        -18.7826
         17.9121,        -18.7844
         17.9131,        -18.7862
         17.9141,         -18.788
         17.9151,        -18.7898
         17.9161,        -18.7915
         17.9171,        -18.7933
         17.9181,        -18.7951
         17.9191,        -18.7969
         17.9201,        -18.7987
         17.9211,        -18.8004
         17.9221,        -18.8022
         17.9231,         -18.804
         17.9241,        -18.8058
         17.9251,        -18.8075
         17.9261,        -18.8093
         17.9271,        -18.8111
         17.9281,        -18.8129
         17.9291,        -18.8147
         17.9301,        -18.8164
         17.9311,        -18.8182
         17.9321,          -18.82
         17.9331,        -18.8218
         17.9341,        -18.8236
         17.9351,        -18.8253
         17.9361,        -18.8271
         17.9371,        -18.8289
         17.9381,        -18.8307
         17.9391,        -18.8324
         17.9401,        -18.8342
         17.9411,         -18.836
         17.9421,        -18.8378
         17.9431,        -18.8396
         17.9441,        -18.8413
         17.9451,        -18.8431
         17.9461,        -18.8449
         17.9471,        -18.8467
         17.9481,        -18.8485
         17.9491,        -18.8502
         17.9501,         -18.852
         17.9511,        -18.8538
         17.9521,        -18.8556
         17.9531,        -18.8573
         17.9541,        -18.8591
         17.9551,        -18.8609
         17.9561,        -18.8627
         17.9571,        -18.8645
         17.9581,        -18.8662
         17.9591,         -18.868
         17.9601,        -18.8698
         17.9611,        -18.8716
         17.9621,        -18.8734
         17.9631,        -18.8751
         17.9641,        -18.8769
         17.9651,        -18.8787
         17.9661,        -18.8805
         17.9671,        -18.8822
         17.9681,         -18.884
         17.9691,        -18.8858
         17.9701,        -18.8876
         17.9711,        -18.8894
         17.9721,        -18.8911
         17.9731,        -18.8929
         17.9741,        -18.8947
         17.9751,        -18.8965
         17.9761,        -18.8982
         17.9771,           -18.9
         17.9781,        -18.9018
         17.9791,        -18.9036
         17.9801,        -18.9054
         17.9811,        -18.9071
         17.9821,        -18.9089
         17.9831,        -18.9107
         17.9841,        -18.9125
         17.9851,        -18.9143
         17.9861,         -18.916
         17.9871,        -18.9178
         17.9881,        -18.9196
         17.9891,        -18.9214
         17.9901,        -18.9231
         17.9911,        -18.9249
         17.9921,        -18.9267
         17.9931,        -18.9285
         17.9941,        -18.9303
         17.9951,         -18.932
         17.9961,        -18.9338
         17.9971,        -18.9356
         17.9981,        -18.9374
         17.9991,        -18.9392
         18.0001,        -18.9409
         18.0011,        -18.9427
         18.0021,        -18.9445
         18.0031,        -18.9463
         18.0041,        -18.9481
         18.0051,        -18.9498
         18.0061,        -18.9516
         18.0071,        -18.9534
         18.0081,        -18.9552
         18.0091,        -18.9569
         18.0101,        -18.9587
         18.0111,        -18.9605
         18.0121,        -18.9623
         18.0131,        -18.9641
         18.0141,        -18.9658
         18.0151,        -18.9676
         18.0161,        -18.9694
         18.0171,        -18.9712
         18.0181,         -18.973
         18.0191,        -18.9747
         18.0201,        -18.9765
         18.0211,        -18.9783
         18.0221,        -18.9801
         18.0231,        -18.9819
         18.0241,        -18.9836
         18.0251,        -18.9854
         18.0261,        -18.9872
         18.0271,         -18.989
         18.0281,        -18.9907
         18.0291,        -18.9925
         18.0301,        -18.9943
         18.0311,        -18.9961
         18.0321,        -18.9979
         18.0331,        -18.9996
         18.0341,        -19.0014
         18.0351,        -19.0032
         18.0361,         -19.005
         18.0371,        -19.0068
         18.0381,        -19.0085
         18.0391,        -19.0103
         18.0401,        -19.0121
         18.0411,        -19.0139
         18.0421,        -19.0157
         18.0431,        -19.0174
         18.0441,        -19.0192
         18.0451,         -19.021
         18.0461,        -19.0228
         18.0471,        -19.0246
         18.0481,        -19.0263
         18.0491,        -19.0281
         18.0501,        -19.0299
         18.0511,        -19.0317
         18.0521,        -19.0334
         18.0531,        -19.0352
         18.0541,         -19.037
         18.0551,        -19.0388
         18.0561,        -19.0406
         18.0571,        -19.0423
         18.0581,        -19.0441
         18.0591,        -19.0459
         18.0601,        -19.0477
         18.0611,        -19.0495
         18.0621,        -19.0512
         18.0631,         -19.053
         18.0641,        -19.0548
         18.0651,        -19.0566
         18.0661,        -19.0584
         18.0671,        -19.0601
         18.0681,        -19.0619
         18.0691,        -19.0637
         18.0701,        -19.0655
         18.0711,        -19.0673
         18.0721,         -19.069
         18.0731,        -19.0708
         18.0741,        -19.0726
         18.0751,        -19.0744
         18.0761,        -19.0762
         18.0771,        -19.0779
         18.0781,        -19.0797
         18.0791,        -19.0815
         18.0801,        -19.0833
         18.0811,        -19.0851
         18.0821,        -19.0868
         18.0831,        -19.0886
         18.0841,        -19.0904
         18.0851,        -19.0922
         18.0861,         -19.094
         18.0871,        -19.0957
         18.0881,        -19.0975
         18.0891,        -19.0993
         18.0901,        -19.1011
         18.0911,        -19.1028
         18.0921,        -19.1046
         18.0931,        -19.1064
         18.0941,        -19.1082
         18.0951,          -19.11
         18.0961,        -19.1117
         18.0971,        -19.1135
         18.0981,        -19.1153
         18.0991,        -19.1171
         18.1001,        -19.1189
         18.1011,        -19.1206
         18.1021,        -19.1224
         18.1031,        -19.1242
         18.1041,         -19.126
         18.1051,        -19.1278
         18.1061,        -19.1295
         18.1071,        -19.1313
         18.1081,        -19.1331
         18.1091,        -19.1349
         18.1101,        -19.1366
         18.1111,        -19.1384
         18.1121,        -19.1402
         18.1131,         -19.142
         18.1141,        -19.1438
         18.1151,        -19.1455
         18.1161,        -19.1473
         18.1171,        -19.1491
         18.1181,        -19.1509
         18.1191,        -19.1526
         18.1201,        -19.1544
         18.1211,        -19.1562
         18.1221,         -19.158
         18.1231,        -19.1598
         18.1241,        -19.1615
         18.1251,        -19.1633
         18.1261,        -19.1651
         18.1271,        -19.1669
         18.1281,        -19.1686
         18.1291,        -19.1704
         18.1301,        -19.1722
         18.1311,         -19.174
         18.1321,        -19.1758
         18.1331,        -19.1775
         18.1341,        -19.1793
         18.1351,        -19.1811
         18.1361,        -19.1829
         18.1371,        -19.1846
         18.1381,        -19.1864
         18.1391,        -19.1882
         18.1401,          -19.19
         18.1411,        -19.1918
         18.1421,        -19.1935
         18.1431,        -19.1953
         18.1441,        -19.1971
         18.1451,        -19.1989
         18.1461,        -19.2006
         18.1471,        -19.2024
         18.1481,        -19.2042
         18.1491,         -19.206
         18.1501,        -19.2078
         18.1511,        -19.2095
         18.1521,        -19.2113
         18.1531,        -19.2131
         18.1541,        -19.2149
         18.1551,        -19.2166
         18.1561,        -19.2184
         18.1571,        -19.2202
         18.1581,         -19.222
         18.1591,        -19.2238
         18.1601,        -19.2255
         18.1611,        -19.2273
         18.1621,        -19.2291
         18.1631,        -19.2309
         18.1641,        -19.2326
         18.1651,        -19.2344
         18.1661,        -19.2362
         18.1671,         -19.238
         18.1681,        -19.2398
         18.1691,        -19.2415
         18.1701,        -19.2433
         18.1711,        -19.2451
         18.1721,        -19.2469
         18.1731,        -19.2487
         18.1741,        -19.2504
         18.1751,        -19.2522
         18.1761,         -19.254
         18.1771,        -19.2558
         18.1781,        -19.2575
         18.1791,        -19.2593
         18.1801,        -19.2611
         18.1811,        -19.2629
         18.1821,        -19.2647
         18.1831,        -19.2664
         18.1841,        -19.2682
         18.1851,          -19.27
         18.1861,        -19.2718
         18.1871,        -19.2736
         18.1881,        -19.2753
         18.1891,        -19.2771
         18.1901,        -19.2789
         18.1911,        -19.2807
         18.1921,        -19.2824
         18.1931,        -19.2842
         18.1941,         -19.286
         18.1951,        -19.2878
         18.1961,        -19.2896
         18.1971,        -19.2913
         18.1981,        -19.2931
         18.1991,        -19.2949
         18.2001,        -19.2967
         18.2011,        -19.2985
         18.2021,        -19.3002
         18.2031,         -19.302
         18.2041,        -19.3038
         18.2051,        -19.3056
         18.2061,        -19.3073
         18.2071,        -19.3091
         18.2081,        -19.3109
         18.2091,        -19.3127
         18.2101,        -19.3145
         18.2111,        -19.3162
         18.2121,         -19.318
         18.2131,        -19.3198
         18.2141,        -19.3216
         18.2151,        -19.3234
         18.2161,        -19.3251
         18.2171,        -19.3269
         18.2181,        -19.3287
         18.2191,        -19.3305
         18.2201,        -19.3322
         18.2211,         -19.334
         18.2221,        -19.3358
         18.2231,        -19.3376
         18.2241,        -19.3394
         18.2251,        -19.3411
         18.2261,        -19.3429
         18.2271,        -19.3447
         18.2281,        -19.3465
         18.2291,        -19.3483
         18.2301,          -19.35
         18.2311,        -19.3518
         18.2321,        -19.3536
         18.2331,        -19.3554
         18.2341,        -19.3571
         18.2351,        -19.3589
         18.2361,        -19.3607
         18.2371,        -19.3625
         18.2381,        -19.3643
         18.2391,         -19.366
         18.2401,        -19.3678
         18.2411,        -19.3696
         18.2421,        -19.3714
         18.2431,        -19.3731
         18.2441,        -19.3749
         18.2451,        -19.3767
         18.2461,        -19.3785
         18.2471,        -19.3803
         18.2481,         -19.382
         18.2491,        -19.3838
         18.2501,        -19.3856
         18.2511,        -19.3874
         18.2521,        -19.3891
         18.2531,        -19.3909
         18.2541,        -19.3927
         18.2551,        -19.3945
         18.2561,        -19.3963
         18.2571,         -19.398
         18.2581,        -19.3998
         18.2591,        -19.4016
         18.2601,        -19.4034
         18.2611,        -19.4051
         18.2621,        -19.4069
         18.2631,        -19.4087
         18.2641,        -19.4105
         18.2651,        -19.4123
         18.2661,         -19.414
         18.2671,        -19.4158
         18.2681,        -19.4176
         18.2691,        -19.4194
         18.2701,        -19.4212
         18.2711,        -19.4229
         18.2721,        -19.4247
         18.2731,        -19.4265
         18.2741,        -19.4283
         18.2751,          -19.43
         18.2761,        -19.4318
         18.2771,        -19.4336
         18.2781,        -19.4354
         18.2791,        -19.4372
         18.2801,        -19.4389
         18.2811,        -19.4407
         18.2821,        -19.4425
         18.2831,        -19.4443
         18.2841,         -19.446
         18.2851,        -19.4478
         18.2861,        -19.4496
         18.2871,        -19.4514
         18.2881,        -19.4532
         18.2891,        -19.4549
         18.2901,        -19.4567
         18.2911,        -19.4585
         18.2921,        -19.4603
         18.2931,        -19.4621
         18.2941,        -19.4638
         18.2951,        -19.4656
         18.2961,        -19.4674
         18.2971,        -19.4692
         18.2981,        -19.4709
         18.2991,        -19.4727
         18.3001,        -19.4745
         18.3011,        -19.4763
         18.3021,        -19.4781
         18.3031,        -19.4798
         18.3041,        -19.4816
         18.3051,        -19.4834
         18.3061,        -19.4852
         18.3071,         -19.487
         18.3081,        -19.4887
         18.3091,        -19.4905
         18.3101,        -19.4923
         18.3111,        -19.4941
         18.3121,        -19.4958
